gene_id	status
LOC5506213	methylated
LOC5506219	methylated
LOC5506220	methylated
LOC5506204	methylated
LOC116614018	methylated
LOC5506203	methylated
LOC5506223	methylated
LOC5506211	methylated
LOC116619191	methylated
LOC5498939	methylated
LOC125572235	methylated
LOC125572238	methylated
LOC125572239	methylated
LOC116612189	methylated
LOC116611632	methylated
LOC116606770	methylated
LOC116618767	methylated
LOC5503816	methylated
LOC5503823	methylated
LOC5503817	methylated
LOC5503822	methylated
LOC116614660	methylated
LOC116618443	methylated
LOC5512687	methylated
LOC5512683	methylated
LOC5512708	methylated
LOC5512681	methylated
LOC116618438	methylated
LOC125556806	methylated
LOC5512677	methylated
LOC5512703	methylated
LOC5512702	methylated
LOC125572130	methylated
LOC125572131	methylated
LOC125572132	methylated
LOC5512676	methylated
LOC5512675	methylated
LOC5512696	methylated
LOC5512694	methylated
LOC5512673	methylated
LOC5512672	methylated
LOC5512671	methylated
LOC5512652	methylated
LOC5512650	methylated
LOC5512662	methylated
LOC5512653	methylated
LOC5512669	methylated
LOC5512657	methylated
LOC5512655	methylated
LOC5512656	methylated
LOC116614933	methylated
LOC5507798	methylated
LOC5507786	methylated
LOC5507804	methylated
LOC5507807	methylated
LOC5507792	methylated
LOC5507799	methylated
LOC5507793	methylated
LOC5507789	methylated
LOC5507797	methylated
LOC5507809	methylated
LOC5507815	methylated
LOC5507811	methylated
LOC5507819	methylated
LOC5507820	methylated
LOC5507822	methylated
LOC125556677	methylated
LOC5500545	methylated
LOC5500547	methylated
LOC116607103	methylated
LOC5500548	methylated
LOC5500546	methylated
LOC5502431	methylated
LOC116609874	methylated
LOC5512408	methylated
LOC5512379	methylated
LOC5512405	methylated
LOC5512404	methylated
LOC5512403	methylated
LOC5512402	methylated
LOC5512376	methylated
LOC116618277	methylated
LOC5512374	methylated
LOC5512392	methylated
LOC116618295	methylated
LOC5512385	methylated
LOC5512372	methylated
LOC5512384	methylated
LOC5512371	methylated
LOC5512383	methylated
LOC5512368	methylated
LOC5512348	methylated
LOC5512355	methylated
LOC5512347	methylated
LOC116606214	methylated
LOC5506781	methylated
LOC116614352	methylated
LOC5506790	methylated
LOC5506791	methylated
LOC5506802	methylated
LOC125572152	methylated
LOC116614332	methylated
LOC116602219	methylated
LOC5506782	methylated
LOC5499025	methylated
LOC125572399	methylated
LOC5506810	methylated
LOC5506811	methylated
LOC5506815	methylated
LOC5506427	methylated
LOC5506431	methylated
LOC116614149	methylated
LOC5506437	methylated
LOC5505427	methylated
LOC5505415	methylated
LOC116609797	methylated
LOC5505434	methylated
LOC116613197	methylated
LOC5505439	methylated
LOC125572123	methylated
LOC116613196	methylated
LOC5505440	methylated
LOC5505420	methylated
LOC5502306	methylated
LOC5502301	methylated
LOC116609798	methylated
LOC5502304	methylated
LOC5502299	methylated
LOC5503332	methylated
LOC5503335	methylated
LOC5503324	methylated
LOC5506661	methylated
LOC5506660	methylated
LOC5506652	methylated
LOC5506650	methylated
LOC5506649	methylated
LOC5506638	methylated
LOC5506655	methylated
LOC5506634	methylated
LOC5506643	methylated
LOC125572368	methylated
LOC5512949	methylated
LOC5507916	methylated
LOC116615039	methylated
LOC5507906	methylated
LOC5507905	methylated
LOC5507913	methylated
LOC5507934	methylated
LOC5507926	methylated
LOC116601130	methylated
LOC125572183	methylated
LOC125556699	methylated
LOC5507938	methylated
LOC116615044	methylated
LOC5506629	methylated
LOC5506631	methylated
LOC5506604	methylated
LOC5506607	methylated
LOC116614241	methylated
LOC5506613	methylated
LOC116614240	methylated
LOC5506617	methylated
LOC5506616	methylated
LOC5506615	methylated
LOC5506606	methylated
LOC116614245	methylated
LOC5506623	methylated
LOC116614235	methylated
LOC5506625	methylated
LOC116620814	methylated
LOC5516756	methylated
LOC5516743	methylated
LOC125556807	methylated
LOC125572136	methylated
LOC5496474	methylated
LOC125572428	methylated
LOC5516755	methylated
LOC125572432	methylated
LOC5516742	methylated
LOC5504688	methylated
LOC116609833	methylated
LOC125572433	methylated
LOC116612367	methylated
LOC5499643	methylated
LOC5502901	methylated
LOC5502899	methylated
LOC5502911	methylated
LOC5502904	methylated
LOC116610363	methylated
LOC5502734	methylated
LOC116610244	methylated
LOC116610245	methylated
LOC5502731	methylated
LOC5502722	methylated
LOC5502730	methylated
LOC5502688	methylated
LOC5502690	methylated
LOC5502700	methylated
LOC5502691	methylated
LOC116617328	methylated
LOC125573230	methylated
LOC125573226	methylated
LOC116618148	methylated
LOC5512137	methylated
LOC116618156	methylated
LOC5512142	methylated
LOC5512145	methylated
LOC5512130	methylated
LOC5512144	methylated
LOC5512127	methylated
LOC5512141	methylated
LOC5512149	methylated
LOC5512150	methylated
LOC116618159	methylated
LOC5512184	methylated
LOC5512154	methylated
LOC5512185	methylated
LOC5512157	methylated
LOC5512161	methylated
LOC5512187	methylated
LOC5512164	methylated
LOC5512165	methylated
LOC5512192	methylated
LOC5512195	methylated
LOC5512169	methylated
LOC5512196	methylated
LOC5512170	methylated
LOC5512200	methylated
LOC5512201	methylated
LOC5512202	methylated
LOC116618163	methylated
LOC5512172	methylated
LOC5512203	methylated
LOC5512175	methylated
LOC5512181	methylated
LOC5512182	methylated
LOC125573133	methylated
LOC5516516	methylated
LOC5516515	methylated
LOC5516463	methylated
LOC5516462	methylated
LOC5516457	methylated
LOC5516508	methylated
LOC5516505	methylated
LOC5516503	methylated
LOC5516451	methylated
LOC5516502	methylated
LOC5516499	methylated
LOC5516497	methylated
LOC116620679	methylated
LOC125573134	methylated
LOC5516495	methylated
LOC5516494	methylated
LOC5516444	methylated
LOC5516443	methylated
LOC5516442	methylated
LOC5516441	methylated
LOC5516438	methylated
LOC5516492	methylated
LOC5516437	methylated
LOC5516436	methylated
LOC5516489	methylated
LOC5516487	methylated
LOC5516435	methylated
LOC5516485	methylated
LOC5516434	methylated
LOC5505438	methylated
LOC5505437	methylated
LOC5516428	methylated
LOC5516426	methylated
LOC5516481	methylated
LOC5516480	methylated
LOC5516477	methylated
LOC5516422	methylated
LOC5516421	methylated
LOC125556700	methylated
LOC5516420	methylated
LOC5516419	methylated
LOC5516475	methylated
LOC5516416	methylated
LOC5516413	methylated
LOC5516472	methylated
LOC5516409	methylated
LOC5516471	methylated
LOC5516467	methylated
LOC5516466	methylated
LOC116620680	methylated
LOC5516407	methylated
LOC116620672	methylated
LOC5516406	methylated
LOC5516405	methylated
LOC5516403	methylated
LOC5516385	methylated
LOC5516397	methylated
LOC5516396	methylated
LOC5516383	methylated
LOC116620692	methylated
LOC5516394	methylated
LOC5516392	methylated
LOC5516386	methylated
LOC5516398	methylated
LOC5509507	methylated
LOC5509505	methylated
LOC5509519	methylated
LOC5509511	methylated
LOC5509515	methylated
LOC5509521	methylated
LOC116616352	methylated
LOC5509502	methylated
LOC5509517	methylated
LOC116616354	methylated
LOC5509549	methylated
LOC5496159	methylated
LOC5509532	methylated
LOC5504549	methylated
LOC5504526	methylated
LOC5504525	methylated
LOC5504543	methylated
LOC5504541	methylated
LOC5504540	methylated
LOC5504536	methylated
LOC5504521	methylated
LOC5499186	methylated
LOC5504534	methylated
LOC5504533	methylated
LOC5510213	methylated
LOC5510209	methylated
LOC5510206	methylated
LOC5510211	methylated
LOC116615043	methylated
LOC116617017	methylated
LOC5510249	methylated
LOC5510250	methylated
LOC5510232	methylated
LOC5510236	methylated
LOC5510237	methylated
LOC5510265	methylated
LOC5506077	methylated
LOC5506073	methylated
LOC5506072	methylated
LOC5506075	methylated
LOC5506071	methylated
LOC5506074	methylated
LOC5506041	methylated
LOC5506045	methylated
LOC116613931	methylated
LOC125573308	methylated
LOC5506068	methylated
LOC5506067	methylated
LOC5506052	methylated
LOC5506066	methylated
LOC5506058	methylated
LOC5506057	methylated
LOC5506056	methylated
LOC5506048	methylated
LOC5506061	methylated
LOC5522122	methylated
LOC5522002	methylated
LOC5522121	methylated
LOC5521998	methylated
LOC116604658	methylated
LOC5521995	methylated
LOC5521994	methylated
LOC5522113	methylated
LOC5521993	methylated
LOC116620082	methylated
LOC116604623	methylated
LOC5522109	methylated
LOC5522108	methylated
LOC5522107	methylated
LOC125573293	methylated
LOC116604613	methylated
LOC5521990	methylated
LOC5522106	methylated
LOC5521988	methylated
LOC5521987	methylated
LOC5522105	methylated
LOC5522104	methylated
LOC5521986	methylated
LOC5521985	methylated
LOC5521984	methylated
LOC5522099	methylated
LOC5522098	methylated
LOC5521981	methylated
LOC5522094	methylated
LOC5522093	methylated
LOC116604566	methylated
LOC116604567	methylated
LOC5522092	methylated
LOC5522090	methylated
LOC116604576	methylated
LOC5521978	methylated
LOC5521977	methylated
LOC5522089	methylated
LOC5522088	methylated
LOC5521974	methylated
LOC5521973	methylated
LOC116604609	methylated
LOC5522085	methylated
LOC5521970	methylated
LOC5521968	methylated
LOC5521967	methylated
LOC5522083	methylated
LOC5521964	methylated
LOC116602261	methylated
LOC5521958	methylated
LOC5522075	methylated
LOC5521955	methylated
LOC5521954	methylated
LOC5522074	methylated
LOC5521953	methylated
LOC116604614	methylated
LOC5522068	methylated
LOC5521952	methylated
LOC5521949	methylated
LOC5521948	methylated
LOC125573164	methylated
LOC5521946	methylated
LOC5521939	methylated
LOC116604619	methylated
LOC5521938	methylated
LOC5522053	methylated
LOC5521935	methylated
LOC5522052	methylated
LOC5513131	methylated
LOC5521930	methylated
LOC5521929	methylated
LOC5522048	methylated
LOC5522047	methylated
LOC5503577	methylated
LOC125573303	methylated
LOC5521927	methylated
LOC5522045	methylated
LOC5521925	methylated
LOC5522038	methylated
LOC5521918	methylated
LOC5522032	methylated
LOC5522029	methylated
LOC5522028	methylated
LOC5521910	methylated
LOC116604641	methylated
LOC5522019	methylated
LOC5522018	methylated
LOC5522017	methylated
LOC5522016	methylated
LOC5522015	methylated
LOC5522010	methylated
LOC116604657	methylated
LOC5522006	methylated
LOC5521905	methylated
LOC5522005	methylated
LOC116604643	methylated
LOC5522004	methylated
LOC5521875	methylated
LOC5521901	methylated
LOC5521881	methylated
LOC5521893	methylated
LOC5521880	methylated
LOC5521892	methylated
LOC5521890	methylated
LOC116604625	methylated
LOC5521895	methylated
LOC5521900	methylated
LOC5521889	methylated
LOC5521897	methylated
LOC5521886	methylated
LOC5521894	methylated
LOC116604655	methylated
LOC5521878	methylated
LOC5506833	methylated
LOC5506831	methylated
LOC5506828	methylated
LOC5506827	methylated
LOC5506826	methylated
LOC116614365	methylated
LOC5506838	methylated
LOC5506837	methylated
LOC5506824	methylated
LOC5506840	methylated
LOC5506839	methylated
LOC5506835	methylated
LOC5506834	methylated
LOC5506843	methylated
LOC116614363	methylated
LOC5498744	methylated
LOC5513509	methylated
LOC5513526	methylated
LOC5513522	methylated
LOC5513527	methylated
LOC5513528	methylated
LOC5513521	methylated
LOC5513523	methylated
LOC5513519	methylated
LOC5519946	methylated
LOC5519953	methylated
LOC5513516	methylated
LOC116618891	methylated
LOC5513525	methylated
LOC116618895	methylated
LOC116618890	methylated
LOC5513531	methylated
LOC5513513	methylated
LOC5513518	methylated
LOC5513520	methylated
LOC5513524	methylated
LOC5513511	methylated
LOC5513510	methylated
LOC5513534	methylated
LOC5513535	methylated
LOC5513573	methylated
LOC5513574	methylated
LOC5513577	methylated
LOC116618908	methylated
LOC125573016	methylated
LOC5513539	methylated
LOC5513579	methylated
LOC5513580	methylated
LOC5513583	methylated
LOC5513540	methylated
LOC116618902	methylated
LOC5513541	methylated
LOC5513542	methylated
LOC5513585	methylated
LOC5513546	methylated
LOC116610903	methylated
LOC5513549	methylated
LOC5513588	methylated
LOC5513551	methylated
LOC5513590	methylated
LOC5513553	methylated
LOC5513591	methylated
LOC5513554	methylated
LOC5513594	methylated
LOC5513555	methylated
LOC5513595	methylated
LOC5513560	methylated
LOC5513597	methylated
LOC5513561	methylated
LOC5513562	methylated
LOC116618917	methylated
LOC5513599	methylated
LOC5513602	methylated
LOC5513565	methylated
LOC5513603	methylated
LOC5513604	methylated
LOC5513605	methylated
LOC5513570	methylated
LOC5502578	methylated
LOC5502582	methylated
LOC5502584	methylated
LOC5502580	methylated
LOC5502577	methylated
LOC5502573	methylated
LOC5502581	methylated
LOC5502585	methylated
LOC5500615	methylated
LOC5500616	methylated
LOC5500617	methylated
LOC5519294	methylated
LOC5519293	methylated
LOC5519222	methylated
LOC5519285	methylated
LOC5519219	methylated
LOC5519218	methylated
LOC5519283	methylated
LOC116603102	methylated
LOC5519281	methylated
LOC125573301	methylated
LOC5519215	methylated
LOC5519214	methylated
LOC5519279	methylated
LOC5519212	methylated
LOC5519210	methylated
LOC5519277	methylated
LOC5519275	methylated
LOC5519207	methylated
LOC5519205	methylated
LOC5519267	methylated
LOC5519202	methylated
LOC5519264	methylated
LOC5519200	methylated
LOC5519263	methylated
LOC5519262	methylated
LOC125573159	methylated
LOC5519196	methylated
LOC5519254	methylated
LOC5519195	methylated
LOC116617945	methylated
LOC5519194	methylated
LOC5519242	methylated
LOC5519185	methylated
LOC5519184	methylated
LOC5519180	methylated
LOC5519236	methylated
LOC5519232	methylated
LOC116603068	methylated
LOC5519175	methylated
LOC5519231	methylated
LOC5519229	methylated
LOC5519173	methylated
LOC5519172	methylated
LOC5497987	methylated
LOC5519225	methylated
LOC5519224	methylated
LOC125573029	methylated
LOC5519223	methylated
LOC5519170	methylated
LOC5519145	methylated
LOC5519150	methylated
LOC5519155	methylated
LOC5519169	methylated
LOC5519163	methylated
LOC5519146	methylated
LOC5519167	methylated
LOC5519153	methylated
LOC5519154	methylated
LOC125573122	methylated
LOC125556683	methylated
LOC116619539	methylated
LOC5500003	methylated
LOC5498749	methylated
LOC5510578	methylated
LOC5510582	methylated
LOC5510586	methylated
LOC5510573	methylated
LOC125573274	methylated
LOC5510572	methylated
LOC125573181	methylated
LOC116617253	methylated
LOC5510587	methylated
LOC5510593	methylated
LOC5510614	methylated
LOC5510616	methylated
LOC5510618	methylated
LOC5510598	methylated
LOC5510599	methylated
LOC5510602	methylated
LOC5510603	methylated
LOC5510606	methylated
LOC5510621	methylated
LOC5510622	methylated
LOC5510607	methylated
LOC5510608	methylated
LOC5510609	methylated
LOC5510611	methylated
LOC5511166	methylated
LOC5511170	methylated
LOC5511173	methylated
LOC5511176	methylated
LOC5511177	methylated
LOC5511165	methylated
LOC5511168	methylated
LOC5511179	methylated
LOC5507451	methylated
LOC5507447	methylated
LOC5507445	methylated
LOC5507444	methylated
LOC5507449	methylated
LOC5507425	methylated
LOC5507427	methylated
LOC5512527	methylated
LOC5512561	methylated
LOC5512525	methylated
LOC5512522	methylated
LOC5512521	methylated
LOC5512520	methylated
LOC5512519	methylated
LOC125573262	methylated
LOC5512517	methylated
LOC5512516	methylated
LOC5512515	methylated
LOC5512514	methylated
LOC5512511	methylated
LOC5512550	methylated
LOC5512508	methylated
LOC5512549	methylated
LOC5512546	methylated
LOC125573187	methylated
LOC5512541	methylated
LOC5512538	methylated
LOC5512505	methylated
LOC125573188	methylated
LOC5512501	methylated
LOC5512500	methylated
LOC5512499	methylated
LOC5512529	methylated
LOC5512496	methylated
LOC5512484	methylated
LOC5512483	methylated
LOC116618362	methylated
LOC5512485	methylated
LOC5512489	methylated
LOC5502832	methylated
LOC5502831	methylated
LOC5500924	methylated
LOC5502827	methylated
LOC5502824	methylated
LOC5506770	methylated
LOC5506769	methylated
LOC116614318	methylated
LOC5506763	methylated
LOC5506745	methylated
LOC5506753	methylated
LOC5506748	methylated
LOC5506747	methylated
LOC116614326	methylated
LOC5506744	methylated
LOC116614310	methylated
LOC5506754	methylated
LOC5506757	methylated
LOC5506749	methylated
LOC125573200	methylated
LOC5518139	methylated
LOC5517783	methylated
LOC5517735	methylated
LOC5517782	methylated
LOC5517724	methylated
LOC116601466	methylated
LOC5517725	methylated
LOC116601476	methylated
LOC5517719	methylated
LOC116601475	methylated
LOC116601474	methylated
LOC116601449	methylated
LOC5517715	methylated
LOC5517728	methylated
LOC5517729	methylated
LOC5517714	methylated
LOC116605532	methylated
LOC125573312	methylated
LOC5517722	methylated
LOC5517726	methylated
LOC5509443	methylated
LOC5509431	methylated
LOC5509441	methylated
LOC5509429	methylated
LOC5509439	methylated
LOC5509428	methylated
LOC5509427	methylated
LOC116616295	methylated
LOC5509437	methylated
LOC5509423	methylated
LOC5509421	methylated
LOC5500559	methylated
LOC5509434	methylated
LOC5498278	methylated
LOC5509399	methylated
LOC125556815	methylated
LOC5509417	methylated
LOC5509416	methylated
LOC116616283	methylated
LOC125556734	methylated
LOC5509407	methylated
LOC116616299	methylated
LOC5503371	methylated
LOC5503381	methylated
LOC5503377	methylated
LOC5503383	methylated
LOC5508699	methylated
LOC5508704	methylated
LOC5508703	methylated
LOC116618843	methylated
LOC5508702	methylated
LOC5508700	methylated
LOC5508681	methylated
LOC5508682	methylated
LOC5508690	methylated
LOC5508687	methylated
LOC116614870	methylated
LOC5508671	methylated
LOC116615661	methylated
LOC5508675	methylated
LOC116615667	methylated
LOC5508679	methylated
LOC116618194	methylated
LOC5512250	methylated
LOC5512222	methylated
LOC5512221	methylated
LOC116618183	methylated
LOC116618185	methylated
LOC5512216	methylated
LOC5512210	methylated
LOC125556810	methylated
LOC5499088	methylated
LOC5512213	methylated
LOC116611598	methylated
LOC5501288	methylated
LOC116608369	methylated
LOC5505537	methylated
LOC116613230	methylated
LOC5505533	methylated
LOC5505527	methylated
LOC116613509	methylated
LOC5511419	methylated
LOC116617769	methylated
LOC5511405	methylated
LOC116617775	methylated
LOC116617789	methylated
LOC5511423	methylated
LOC5511445	methylated
LOC5511427	methylated
LOC5511448	methylated
LOC116617785	methylated
LOC5511431	methylated
LOC116620195	methylated
LOC5511452	methylated
LOC5511455	methylated
LOC116617779	methylated
LOC116618865	methylated
LOC5502284	methylated
LOC125573639	methylated
LOC5509403	methylated
LOC5505761	methylated
LOC116613544	methylated
LOC5505772	methylated
LOC5505773	methylated
LOC116613537	methylated
LOC5505769	methylated
LOC5505767	methylated
LOC5505781	methylated
LOC5505782	methylated
LOC5505764	methylated
LOC125573763	methylated
LOC5515956	methylated
LOC5515955	methylated
LOC5515900	methylated
LOC5515899	methylated
LOC116608366	methylated
LOC5501283	methylated
LOC5501284	methylated
LOC116608364	methylated
LOC5501286	methylated
LOC5500841	methylated
LOC116607601	methylated
LOC5500843	methylated
LOC5500846	methylated
LOC5509881	methylated
LOC116616834	methylated
LOC5509995	methylated
LOC5509993	methylated
LOC116616890	methylated
LOC5509974	methylated
LOC5509973	methylated
LOC5509990	methylated
LOC5509972	methylated
LOC116616892	methylated
LOC125573903	methylated
LOC116603038	methylated
LOC5519164	methylated
LOC5502086	methylated
LOC116609559	methylated
LOC5502087	methylated
LOC5507719	methylated
LOC116614896	methylated
LOC5507716	methylated
LOC5507710	methylated
LOC5507698	methylated
LOC116619447	methylated
LOC5507715	methylated
LOC5507728	methylated
LOC5507731	methylated
LOC5507732	methylated
LOC5507722	methylated
LOC5507723	methylated
LOC5503757	methylated
LOC5503774	methylated
LOC5503769	methylated
LOC5503767	methylated
LOC5503766	methylated
LOC125573696	methylated
LOC116611609	methylated
LOC5503759	methylated
LOC5504989	methylated
LOC5503751	methylated
LOC5504990	methylated
LOC116612656	methylated
LOC5504988	methylated
LOC5504991	methylated
LOC5504992	methylated
LOC5504993	methylated
LOC5505003	methylated
LOC5505005	methylated
LOC5505006	methylated
LOC5505007	methylated
LOC5504996	methylated
LOC5505008	methylated
LOC5505009	methylated
LOC5505010	methylated
LOC5505011	methylated
LOC5505013	methylated
LOC5501214	methylated
LOC5501904	methylated
LOC5501906	methylated
LOC5501385	methylated
LOC5501384	methylated
LOC5501386	methylated
LOC5501380	methylated
LOC5505938	methylated
LOC5505945	methylated
LOC116613830	methylated
LOC5505948	methylated
LOC5505946	methylated
LOC5505928	methylated
LOC5505949	methylated
LOC116613842	methylated
LOC116613833	methylated
LOC5505935	methylated
LOC5505936	methylated
LOC5505947	methylated
LOC5505939	methylated
LOC5505940	methylated
LOC5505941	methylated
LOC5505944	methylated
LOC5505929	methylated
LOC5499322	methylated
LOC5505950	methylated
LOC5505450	methylated
LOC5505465	methylated
LOC5505464	methylated
LOC5505446	methylated
LOC5505449	methylated
LOC5505456	methylated
LOC116613215	methylated
LOC5505467	methylated
LOC116611801	methylated
LOC5504101	methylated
LOC5501347	methylated
LOC5501350	methylated
LOC5501344	methylated
LOC5503278	methylated
LOC5503283	methylated
LOC5503281	methylated
LOC5508141	methylated
LOC5508140	methylated
LOC5508139	methylated
LOC5508125	methylated
LOC116604081	methylated
LOC5508133	methylated
LOC5508119	methylated
LOC5508118	methylated
LOC5508131	methylated
LOC5508117	methylated
LOC5508109	methylated
LOC5508101	methylated
LOC5508105	methylated
LOC5508104	methylated
LOC5508111	methylated
LOC5508096	methylated
LOC5508100	methylated
LOC5508094	methylated
LOC5508106	methylated
LOC5508092	methylated
LOC5500955	methylated
LOC5500954	methylated
LOC5500952	methylated
LOC5500949	methylated
LOC116613086	methylated
LOC5505268	methylated
LOC5505269	methylated
LOC116613071	methylated
LOC5505273	methylated
LOC5505279	methylated
LOC5505262	methylated
LOC5505277	methylated
LOC5505267	methylated
LOC5505276	methylated
LOC5505258	methylated
LOC5505266	methylated
LOC5505270	methylated
LOC116613084	methylated
LOC5505272	methylated
LOC116613083	methylated
LOC116613085	methylated
LOC5505256	methylated
LOC5505260	methylated
LOC5518488	methylated
LOC116602048	methylated
LOC116602029	methylated
LOC5518405	methylated
LOC116609791	methylated
LOC5518481	methylated
LOC5518479	methylated
LOC5518478	methylated
LOC125573786	methylated
LOC5518403	methylated
LOC5518402	methylated
LOC5518401	methylated
LOC5518475	methylated
LOC5518473	methylated
LOC116602062	methylated
LOC5518467	methylated
LOC5518466	methylated
LOC5518394	methylated
LOC5518393	methylated
LOC5518465	methylated
LOC5518391	methylated
LOC5518462	methylated
LOC5518460	methylated
LOC5518386	methylated
LOC5518452	methylated
LOC5518451	methylated
LOC5518449	methylated
LOC5518447	methylated
LOC5518446	methylated
LOC5518442	methylated
LOC5518441	methylated
LOC5518440	methylated
LOC5518437	methylated
LOC5518436	methylated
LOC5518377	methylated
LOC5518430	methylated
LOC5518429	methylated
LOC5518369	methylated
LOC5518357	methylated
LOC5518355	methylated
LOC5518364	methylated
LOC5518371	methylated
LOC5518366	methylated
LOC5518367	methylated
LOC5518368	methylated
LOC5518374	methylated
LOC5518352	methylated
LOC5518363	methylated
LOC5518568	methylated
LOC5497468	methylated
LOC5518625	methylated
LOC5518626	methylated
LOC5518570	methylated
LOC5508665	methylated
LOC5508664	methylated
LOC5508663	methylated
LOC5508652	methylated
LOC5508651	methylated
LOC5508662	methylated
LOC5508650	methylated
LOC5508660	methylated
LOC5508649	methylated
LOC5508659	methylated
LOC116615633	methylated
LOC5508648	methylated
LOC5508658	methylated
LOC5508639	methylated
LOC5508641	methylated
LOC5508640	methylated
LOC116615636	methylated
LOC5508633	methylated
LOC5508634	methylated
LOC116615631	methylated
LOC116615642	methylated
LOC116615641	methylated
LOC5503228	methylated
LOC5503227	methylated
LOC5503241	methylated
LOC5503225	methylated
LOC5503239	methylated
LOC5503229	methylated
LOC5503236	methylated
LOC116610907	methylated
LOC5503231	methylated
LOC5517488	methylated
LOC5517510	methylated
LOC125573562	methylated
LOC5517514	methylated
LOC5517490	methylated
LOC116601253	methylated
LOC5517503	methylated
LOC5500945	methylated
LOC5500946	methylated
LOC5510185	methylated
LOC5510196	methylated
LOC5510183	methylated
LOC5510194	methylated
LOC5510193	methylated
LOC5510179	methylated
LOC5510177	methylated
LOC5499925	methylated
LOC125573493	methylated
LOC116621159	methylated
LOC116621164	methylated
LOC5510191	methylated
LOC5510176	methylated
LOC125573598	methylated
LOC5510189	methylated
LOC5510175	methylated
LOC5510152	methylated
LOC116616980	methylated
LOC5501393	methylated
LOC116620032	methylated
LOC5502719	methylated
LOC5501394	methylated
LOC5502718	methylated
LOC5502716	methylated
LOC5502712	methylated
LOC5502710	methylated
LOC5505029	methylated
LOC116612677	methylated
LOC5505021	methylated
LOC5505028	methylated
LOC125573604	methylated
LOC5504395	methylated
LOC5504409	methylated
LOC5504397	methylated
LOC5504399	methylated
LOC116612113	methylated
LOC125573737	methylated
LOC116612117	methylated
LOC116612103	methylated
LOC116612118	methylated
LOC5504411	methylated
LOC5504403	methylated
LOC5504412	methylated
LOC5504413	methylated
LOC5504415	methylated
LOC116620586	methylated
LOC5504417	methylated
LOC5504418	methylated
LOC5518610	methylated
LOC5518609	methylated
LOC5518556	methylated
LOC5514706	methylated
LOC5514699	methylated
LOC5514708	methylated
LOC5514686	methylated
LOC5514695	methylated
LOC5514684	methylated
LOC5514685	methylated
LOC116619488	methylated
LOC5514702	methylated
LOC5514691	methylated
LOC5514696	methylated
LOC5514712	methylated
LOC125573803	methylated
LOC5514715	methylated
LOC5514744	methylated
LOC5514717	methylated
LOC116609790	methylated
LOC5514746	methylated
LOC5514747	methylated
LOC5514720	methylated
LOC5514751	methylated
LOC5514721	methylated
LOC5514754	methylated
LOC5514722	methylated
LOC5514723	methylated
LOC125573897	methylated
LOC5514726	methylated
LOC5514755	methylated
LOC116619500	methylated
LOC5514760	methylated
LOC5514761	methylated
LOC5514763	methylated
LOC5514738	methylated
LOC116601121	methylated
LOC5511797	methylated
LOC116617959	methylated
LOC5511787	methylated
LOC5511777	methylated
LOC5511783	methylated
LOC116617936	methylated
LOC5511789	methylated
LOC5511776	methylated
LOC5511796	methylated
LOC116617952	methylated
LOC5511775	methylated
LOC116601241	methylated
LOC5517553	methylated
LOC5517552	methylated
LOC5517545	methylated
LOC5517544	methylated
LOC5517581	methylated
LOC5517542	methylated
LOC5517574	methylated
LOC116601234	methylated
LOC116609390	methylated
LOC116601245	methylated
LOC125573692	methylated
LOC125556819	methylated
LOC5517569	methylated
LOC5517568	methylated
LOC5517532	methylated
LOC5517567	methylated
LOC5517566	methylated
LOC5517565	methylated
LOC116601243	methylated
LOC5517527	methylated
LOC116601208	methylated
LOC5517560	methylated
LOC5517559	methylated
LOC5517558	methylated
LOC125573915	methylated
LOC125573649	methylated
LOC125573650	methylated
LOC116609810	methylated
LOC125573529	methylated
LOC5504378	methylated
LOC125573887	methylated
LOC125573886	methylated
LOC5504376	methylated
LOC5504374	methylated
LOC5504379	methylated
LOC5504377	methylated
LOC125573530	methylated
LOC125573532	methylated
LOC125573777	methylated
LOC116612047	methylated
LOC116619725	methylated
LOC5503168	methylated
LOC125573589	methylated
LOC125573834	methylated
LOC125573846	methylated
LOC5505811	methylated
LOC116613576	methylated
LOC5505806	methylated
LOC5505802	methylated
LOC5505804	methylated
LOC125573852	methylated
LOC116614665	methylated
LOC5507324	methylated
LOC5500198	methylated
LOC116614659	methylated
LOC116614650	methylated
LOC5502457	methylated
LOC5502459	methylated
LOC5502461	methylated
LOC5502463	methylated
LOC5504645	methylated
LOC5504650	methylated
LOC5504655	methylated
LOC5504635	methylated
LOC116612335	methylated
LOC5504641	methylated
LOC5504642	methylated
LOC116612340	methylated
LOC5508833	methylated
LOC116611783	methylated
LOC125573819	methylated
LOC116611784	methylated
LOC116619400	methylated
LOC5504058	methylated
LOC5504057	methylated
LOC5504050	methylated
LOC116604486	methylated
LOC116610351	methylated
LOC116610357	methylated
LOC5502887	methylated
LOC5502885	methylated
LOC5502884	methylated
LOC5502890	methylated
LOC116606978	methylated
LOC5500477	methylated
LOC125557616	methylated
LOC125557473	methylated
LOC125557474	methylated
LOC5503674	methylated
LOC116604217	methylated
LOC125557476	methylated
LOC116611570	methylated
LOC5509534	methylated
LOC5509535	methylated
LOC5509536	methylated
LOC5509538	methylated
LOC5509540	methylated
LOC5509541	methylated
LOC5509543	methylated
LOC5509542	methylated
LOC5509544	methylated
LOC5509545	methylated
LOC5509546	methylated
LOC116616372	methylated
LOC116616374	methylated
LOC125557520	methylated
LOC116608885	methylated
